Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancel Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-01-04,04:15:08,CNR4056673,Success,CUS33090,Bike,Ambawadi,rol,5.62,4.6,,,,,,,252.54,14.03,4.56,3.98
2025-01-09,10:29:11,CNR2749899,Success,CUS84362,Auto,Bapugar,Nikol,9.41,3.82,,,,,,,139.5,9.3,3.6,4.56
2025-01-13,21:52:02,CNR3157912,Success,CUS61970,Prime SUV,Asarwa,Saraspur,4.88,3.63,,,,,,,269.85,17.99,3.66,3.92
2025-01-19,02:43:17,CNR8453938,Success,CUS45991,Prime Sedan,Raipur,vrangpura,6.09,2.21,,,,,,,123.07,2.97,4.19,4.59
2025-01-23,07:04:09,CNR2297867,Success,CUS81452,Bike,Shahibaug,Vatva,4.35,5.71,,,,,,,109.84,6.59,4.77,4.12
2025-01-01,19:50:35,CNR1731095,Cancelled by Driver,CUS27529,Auto,Dariyapur,Dani Limda,,,,,1,More than permitted people in there,,,260.55,17.37,,
2025-01-18,22:56:00,CNR7722075,Success,CUS14320,Prime Plus,SG Highway,Ghatlodia,6.24,5.82,,,,,,,237.96,13.22,3.88,4.35
2025-01-10,23:19:23,CNR9411445,Cancelled by Driver,CUS52501,eBike,Odhav,Science City,,,,,1,The customer was coughing/sick,,,292.35,19.49,,
2025-01-25,18:10:02,CNR6322606,Success,CUS38610,Bike,Gurukul,Behrampura,8.46,3.94,,,,,,,287.1,15.95,4.05,4.1
2025-01-29,11:35:31,CNR2868271,Cancelled by Driver,CUS33136,eBike,Ellis Bridge,Jodhpur,,,,,1,More than permitted people in there,,,245.85,16.39,,
2025-01-24,12:24:31,CNR7094484,Success,CUS90051,Auto,Shahibaug,Asarwa,7.04,2.65,,,,,,,101.85,6.79,3.79,4.72
2025-01-29,00:45:26,CNR1631052,Incomplete,CUS50548,Prime Sedan,Manigar,Raipur,,,,,,,1,Customer Demand,226.5,15.1,,
2025-01-06,02:33:41,CNR9307745,Success,CUS87526,Auto,roda,Saraspur,9.22,2.39,,,,,,,120.45,8.03,4.97,4.12
2025-01-28,07:02:04,CNR2749502,Success,CUS74399,eBike,vrangpura,Ellis Bridge,2.19,7.53,,,,,,,176.55,11.77,4.16,4.05
2025-01-21,02:21:23,CNR9635114,Success,CUS66257,eBike,Vejalpur,Sabarmati,3.18,3.47,,,,,,,238.35,15.89,4.51,3.92
2025-01-04,12:01:27,CNR8009868,Cancelled by Driver,CUS46284,Mini,roda,Manigar,,,,,1,The customer was coughing/sick,,,252.54,14.03,,
2025-01-20,04:25:14,CNR3982262,Incomplete,CUS36164,Prime SUV,Dani Limda,Ellis Bridge,,,,,,,1,Vehicle Breakdown,159.15,10.61,,
2025-01-23,10:27:53,CNR6265471,Incomplete,CUS98027,eBike,Science City,Bodakdev,,,,,,,1,Vehicle Breakdown,116.86,2.04,,
2025-01-26,19:32:24,CNR5691674,Cancelled by Customer,CUS37312,Bike,Odhav,Rakhial,,,1,Driver is not moving towards pickup location,,,,,121.86,6.77,,
2025-01-14,23:53:35,CNR6907565,Incomplete,CUS42615,Prime Plus,Memgar,Motera,,,,,,,1,Customer Demand,266.85,17.79,,
2025-01-10,12:56:10,CNR8720237,Success,CUS67229,Mini,Dariyapur,Shahibaug,3.01,5.37,,,,,,,224.1,14.94,4.59,4.53
2025-01-15,23:10:36,CNR7921898,Success,CUS57042,eBike,Saraspur,Rakhial,9.1,4.08,,,,,,,141.3,9.42,4.15,3.69
2025-01-27,01:28:49,CNR6614318,Success,CUS97781,Auto,SG Highway,Chandkheda,5.99,5.97,,,,,,,200.55,13.37,4.07,3.96
2025-01-08,20:21:29,CNR6295809,Cancelled by Driver,CUS44677,eBike,rol,ranpura,,,,,1,Persol & Car related issues,,,179.1,11.94,,
2025-01-18,00:29:48,CNR5441266,Success,CUS79789,eBike,Khokhra,Sabarmati,8.22,3.99,,,,,,,110.87,1.82,4.3,4.27
2025-01-09,10:25:53,CNR8117507,Success,CUS12019,Auto,ranpura,Dariyapur,9.66,4.4,,,,,,,211.35,14.09,4.05,3.59
2025-01-29,20:12:22,CNR6933764,Success,CUS75678,Prime SUV,Gota,Odhav,3.27,6.86,,,,,,,154.2,10.28,4.51,4.47
2025-01-08,09:31:18,CNR5418640,Cancelled by Customer,CUS20291,eBike,Manigar,Motera,,,1,Change of plans,,,,,228,15.2,,
2025-01-07,20:01:55,CNR5053451,Incomplete,CUS79461,Prime Plus,Jamalpur,Sindhu Bhavan,,,,,,,1,Vehicle Breakdown,132.72,4,,
2025-01-31,17:04:03,CNR3473047,Success,CUS15226,Prime Sedan,Prahlad gar,Kankaria,7.84,7.13,,,,,,,170.85,11.39,4.36,4.87
2025-01-01,17:21:18,CNR6278276,Cancelled by Driver,CUS45262,Prime Sedan,Jodhpur,Rakhial,,,,,1,The customer was coughing/sick,,,132.3,8.82,,
2025-01-27,00:57:10,CNR9747618,Success,CUS22496,Prime Plus,Isanpur,Gurukul,3.45,2.12,,,,,,,198.75,13.25,4.14,3.54
2025-01-28,18:10:31,CNR7091940,Success,CUS19297,Auto,Ghatlodia,Motera,5.97,2.98,,,,,,,135.76,6.02,4.42,3.71
2025-01-09,03:58:51,CNR9031820,Success,CUS33713,Prime Plus,Ghatlodia,Nikol,6.75,6.65,,,,,,,108.9,7.26,4.25,3.75
2025-01-19,20:07:14,CNR1820255,Success,CUS88262,eBike,Gota,Vejalpur,2.6,3.51,,,,,,,158.04,8.78,3.61,3.56
2025-01-04,21:44:31,CNR5607563,Cancelled by Customer,CUS28564,Prime Plus,Saraspur,Khokhra,,,1,Wrong Address,,,,,215.1,11.95,,
2025-01-26,03:07:38,CNR9397414,Success,CUS76925,Mini,Gota,Nikol,2.3,2.21,,,,,,,331.38,18.41,4.06,4.81
2025-01-24,18:36:15,CNR8649447,Success,CUS69063,Prime Sedan,Shahibaug,Kalupur,6.92,6.65,,,,,,,113.4,7.56,4.42,4.28
2025-01-29,04:19:25,CNR2444172,Cancelled by Driver,CUS10771,eBike,Isanpur,Saraspur,,,,,1,Customer related issue,,,127.2,8.48,,
2025-01-15,17:49:45,CNR6446312,Success,CUS93372,Auto,Chandkheda,Bapugar,4.06,6.69,,,,,,,299.7,19.98,4.66,4.75
2025-01-02,10:41:55,CNR3420136,Incomplete,CUS89397,Auto,Nikol,Kalupur,,,,,,,1,Vehicle Breakdown,132.57,1.61,,
2025-01-15,08:13:18,CNR5038883,Cancelled by Driver,CUS61368,Mini,Satellite,Shahpur,,,,,1,The customer was coughing/sick,,,184.5,12.3,,
2025-01-12,17:26:26,CNR8267355,Success,CUS27578,Bike,Thaltej,Satellite,5.8,3.35,,,,,,,159.3,8.85,3.89,4.25
2025-01-17,05:42:19,CNR5723065,Incomplete,CUS43067,Prime SUV,Manigar,Rakhial,,,,,,,1,Vehicle Breakdown,118.37,5.59,,
2025-01-13,10:45:31,CNR6311782,Incomplete,CUS87045,Prime Plus,vrangpura,Vejalpur,,,,,,,1,Vehicle Breakdown,141.9,9.46,,
2025-01-05,08:38:31,CNR2241718,Success,CUS69256,eBike,Manigar,Isanpur,2.22,5.57,,,,,,,320.94,17.83,4.78,4.07
2025-01-13,09:19:09,CNR9866040,Incomplete,CUS66138,Prime Sedan,ranpura,Raipur,,,,,,,1,Other Issue,127.65,8.51,,
2025-01-12,03:33:39,CNR4213931,Success,CUS45891,Prime Plus,Dariyapur,Sabarmati,4.74,3.1,,,,,,,131.94,7.33,3.55,3.64
2025-01-08,09:31:32,CNR5966168,Success,CUS75572,Prime Sedan,Rakhial,SG Highway,7.97,3.55,,,,,,,243.45,16.23,3.56,3.9
2025-01-09,06:16:07,CNR2101078,Success,CUS97545,Bike,Gurukul,ranpura,4.95,3.24,,,,,,,145.96,4.68,4.27,4.66
2025-01-11,13:25:56,CNR2526183,Success,CUS76515,Bike,Chandkheda,Bopal,3.94,2.45,,,,,,,100.29,3.24,4.31,4.42
2025-01-27,15:22:44,CNR2591115,Success,CUS14023,Prime Sedan,Chandkheda,Behrampura,4.66,6.45,,,,,,,123.23,3.1,3.93,4.17
2025-01-01,01:49:47,CNR1787336,Success,CUS32649,Mini,Jodhpur,Science City,7.01,5.12,,,,,,,192.6,12.84,4.25,4.91
2025-01-22,05:49:43,CNR1604364,Cancelled by Driver,CUS16873,Prime Sedan,Jodhpur,rol,,,,,1,The customer was coughing/sick,,,203.85,13.59,,
2025-01-26,21:28:43,CNR7363181,Incomplete,CUS76448,Bike,Kankaria,Vas,,,,,,,1,Vehicle Breakdown,212.76,11.82,,
2025-01-15,11:15:50,CNR3989896,Cancelled by Driver,CUS42837,Mini,Kalupur,Ghatlodia,,,,,1,Persol & Car related issues,,,235.8,15.72,,
2025-01-29,08:24:07,CNR1097015,Success,CUS73989,Mini,Vas,Science City,9.32,7.25,,,,,,,248.55,16.57,4.82,3.9
2025-01-23,17:09:32,CNR5376201,Success,CUS79648,Mini,Vatva,Satellite,2.08,7.63,,,,,,,203.55,13.57,4.69,4.49
2025-01-08,17:14:07,CNR9406320,Incomplete,CUS46062,Prime Plus,Lambha,roda,,,,,,,1,Vehicle Breakdown,138.35,4.17,,
2025-01-31,10:14:22,CNR7996687,Success,CUS12578,Prime SUV,Lambha,Thaltej,5.62,6.86,,,,,,,106.35,7.09,4.98,3.97
2025-01-24,02:44:54,CNR4128863,Success,CUS63597,eBike,ranpura,Sola,3.35,3.82,,,,,,,84.06,2.41,4.55,3.73
2025-01-28,21:35:58,CNR6296710,Incomplete,CUS31338,Bike,Chandkheda,rol,,,,,,,1,Vehicle Breakdown,129.24,1.97,,
2025-01-25,16:19:49,CNR5530656,Success,CUS49052,Bike,Ambawadi,Manigar,6.32,2.55,,,,,,,166.86,9.27,4.19,4.08
2025-01-19,13:33:45,CNR7982647,Cancelled by Driver,CUS44187,eBike,CTM,Jodhpur,,,,,1,The customer was coughing/sick,,,145.44,8.08,,
2025-01-24,12:34:58,CNR6718328,Success,CUS51488,Mini,Ellis Bridge,Vatva,9.74,3.34,,,,,,,216.9,14.46,3.98,3.7
2025-01-23,00:46:02,CNR4192366,Cancelled by Driver,CUS55517,Bike,Saraspur,Thaltej,,,,,1,Customer related issue,,,252.6,16.84,,
2025-01-19,15:33:45,CNR1058305,Success,CUS85358,eBike,Memgar,Vejalpur,5.38,2.9,,,,,,,242.64,13.48,4.91,4.24
2025-01-20,03:45:18,CNR9475066,Success,CUS30093,Auto,Shahpur,Vas,3.62,5.41,,,,,,,180.45,12.03,4.76,3.61
2025-01-02,15:30:11,CNR9875578,Success,CUS56943,Prime SUV,Shahibaug,Nikol,2.48,4.17,,,,,,,153,10.2,3.98,4.73
2025-01-23,16:01:59,CNR3087913,Success,CUS76224,Auto,Thaltej,Prahlad gar,8.83,3.09,,,,,,,157.95,10.53,3.69,4.93
2025-01-13,01:04:27,CNR4351561,Success,CUS28651,eBike,Judges Bunglow,Bapugar,7.33,4.42,,,,,,,223.95,14.93,4.6,4.08
2025-01-08,02:32:39,CNR4527406,Incomplete,CUS71304,eBike,Science City,vrangpura,,,,,,,1,Other Issue,210.45,14.03,,
2025-01-13,19:16:49,CNR5608627,Success,CUS73421,Auto,Jamalpur,Prahlad gar,7.03,5,,,,,,,294.3,19.62,4.41,4.76
2025-01-12,20:37:34,CNR8190266,Incomplete,CUS30814,Mini,Bodakdev,Dariyapur,,,,,,,1,Vehicle Breakdown,135.5,5.54,,
2025-01-27,23:43:37,CNR5924177,Cancelled by Driver,CUS65220,Prime Plus,SG Highway,Vas,,,,,1,Persol & Car related issues,,,105.3,7.02,,
2025-01-30,18:56:01,CNR8794633,Success,CUS69822,Prime Sedan,Odhav,Vas,5.11,7.37,,,,,,,149.9,5.3,4.17,3.92
2025-01-20,19:53:29,CNR5380078,Success,CUS22071,Prime Sedan,Vastrapur,Kalupur,4.16,4.2,,,,,,,260.25,17.35,3.64,3.87
2025-01-25,05:55:42,CNR1455975,Cancelled by Driver,CUS40096,Mini,Dani Limda,Bopal,,,,,1,The customer was coughing/sick,,,322.2,17.9,,
2025-01-05,23:44:24,CNR2750547,Incomplete,CUS22265,eBike,Ranip,SG Highway,,,,,,,1,Vehicle Breakdown,122.66,3.2,,
2025-01-20,13:35:44,CNR3687682,Incomplete,CUS18685,eBike,Ambawadi,Ellis Bridge,,,,,,,1,Other Issue,291.15,19.41,,
2025-01-15,07:36:03,CNR2194794,Cancelled by Driver,CUS72378,Prime SUV,Odhav,Science City,,,,,1,More than permitted people in there,,,229.2,15.28,,
2025-01-09,17:46:27,CNR7854035,Success,CUS48723,Prime Sedan,Motera,Shahibaug,4.6,4.36,,,,,,,279.75,18.65,4.3,3.77
2025-01-09,17:03:15,CNR8786994,Cancelled by Driver,CUS62465,Mini,Ranip,Vas,,,,,1,More than permitted people in there,,,114.6,7.64,,
2025-01-31,15:15:40,CNR6895047,Cancelled by Driver,CUS33631,Bike,rol,Vastrapur,,,,,1,The customer was coughing/sick,,,124.5,8.3,,
2025-01-31,07:43:38,CNR2622984,Incomplete,CUS33552,Prime Sedan,roda,CTM,,,,,,,1,Customer Demand,109.58,4.96,,
2025-01-28,21:56:31,CNR3190234,Incomplete,CUS21480,Auto,Motera,SG Highway,,,,,,,1,Other Issue,212.55,14.17,,
2025-01-03,12:46:33,CNR9148445,Cancelled by Driver,CUS23034,Mini,Paldi,rol,,,,,1,More than permitted people in there,,,275.85,18.39,,
2025-01-27,05:08:50,CNR8457147,Success,CUS46470,Auto,Shahpur,Bodakdev,8.41,3.95,,,,,,,276,18.4,4.81,3.66
2025-01-26,05:54:11,CNR7138207,Success,CUS50674,Bike,Ambawadi,Dariyapur,5.34,7.86,,,,,,,152.64,8.48,4.4,4
2025-01-13,02:15:27,CNR6675152,Cancelled by Driver,CUS33383,eBike,Odhav,Bapugar,,,,,1,Persol & Car related issues,,,273.3,18.22,,
2025-01-31,01:56:41,CNR2485519,Cancelled by Driver,CUS64376,Prime Sedan,ranpura,Raipur,,,,,1,More than permitted people in there,,,127.8,8.52,,
2025-01-21,15:00:18,CNR2642677,Success,CUS72486,Auto,Vatva,Sindhu Bhavan,6.34,2.66,,,,,,,284.25,18.95,3.71,4.42
2025-01-01,10:11:26,CNR1006566,Cancelled by Driver,CUS42879,Auto,Vastrapur,Ghatlodia,,,,,1,Customer related issue,,,119.25,7.95,,
2025-01-05,08:18:09,CNR1014696,Success,CUS20393,Bike,Bapugar,Vas,4.59,2.81,,,,,,,216.72,12.04,4.55,3.6
2025-01-09,17:48:38,CNR3050639,Success,CUS89999,Bike,Sola,Sabarmati,5,7.92,,,,,,,138,9.2,4.84,4.13
2025-01-10,04:41:18,CNR3442232,Success,CUS68572,Prime Sedan,Kankaria,Asarwa,8.98,6.74,,,,,,,259.95,17.33,3.74,4.94
2025-01-28,20:16:57,CNR3846449,Incomplete,CUS55879,Prime Sedan,ranpura,Bapugar,,,,,,,1,Customer Demand,145.39,2.55,,
2025-01-20,02:40:18,CNR4240414,Cancelled by Customer,CUS65439,Mini,Behrampura,Khokhra,,,1,Change of plans,,,,,154.05,10.27,,
2025-01-15,12:38:24,CNR8269555,Cancelled by Customer,CUS57278,Prime SUV,Shahpur,Raipur,,,1,Change of plans,,,,,102.86,3.57,,
2025-01-08,23:45:26,CNR2502981,Incomplete,CUS11463,Prime SUV,Sola,Manigar,,,,,,,1,Customer Demand,203.25,13.55,,
2025-01-18,04:37:13,CNR2645890,Cancelled by Driver,CUS67157,Bike,Ranip,Ellis Bridge,,,,,1,The customer was coughing/sick,,,217.8,12.1,,
2025-01-21,11:52:44,CNR3319602,Cancelled by Driver,CUS64097,eBike,Prahlad gar,Odhav,,,,,1,The customer was coughing/sick,,,197.7,13.18,,
2025-01-20,21:22:38,CNR9703544,Cancelled by Driver,CUS64336,Prime Sedan,Gurukul,ranpura,,,,,1,Persol & Car related issues,,,267.45,17.83,,
2025-01-10,08:26:17,CNR1689640,Cancelled by Driver,CUS37272,Prime Sedan,Nikol,Behrampura,,,,,1,More than permitted people in there,,,133.83,4.65,,
2025-01-17,13:17:04,CNR2484243,Cancelled by Driver,CUS81121,Mini,Bapugar,Sabarmati,,,,,1,Persol & Car related issues,,,108.75,7.25,,
2025-01-04,14:43:51,CNR1287986,Success,CUS27133,Bike,Behrampura,Ghatlodia,7.6,3.92,,,,,,,116.7,2.04,4.67,4.87
2025-01-27,00:04:16,CNR9371633,Success,CUS13187,Prime Plus,Dariyapur,Science City,9.59,7.72,,,,,,,169.5,11.3,4,4.07
2025-01-16,22:08:01,CNR2302099,Cancelled by Driver,CUS45853,Mini,Vejalpur,Dani Limda,,,,,1,Customer related issue,,,103.62,6.22,,
2025-01-28,02:37:27,CNR4290055,Success,CUS41385,Auto,Raipur,Shahibaug,4.17,4.88,,,,,,,236.7,15.78,3.6,4.23
2025-01-23,17:56:34,CNR2722789,Success,CUS17436,eBike,Bodakdev,Manigar,5.61,2.79,,,,,,,203.85,13.59,4.72,3.91
2025-01-22,14:06:11,CNR8422021,Success,CUS65436,eBike,Gurukul,ranpura,9.85,4.98,,,,,,,181.2,12.08,3.71,3.68
2025-01-25,18:24:58,CNR1993599,Success,CUS70914,Prime Sedan,Asarwa,Saraspur,2.21,2.29,,,,,,,240.48,13.36,4.34,4.05
2025-01-17,21:34:48,CNR7085307,Cancelled by Driver,CUS39374,eBike,roda,Vas,,,,,1,More than permitted people in there,,,128.78,1.73,,
2025-01-04,04:48:21,CNR1210383,Success,CUS50861,eBike,Sola,Bodakdev,5.66,7.58,,,,,,,102.4,3.32,3.68,4.58
2025-01-16,09:07:19,CNR7776087,Success,CUS14461,Prime Sedan,Vas,Ghatlodia,9.17,7.7,,,,,,,287.25,19.15,3.65,4.47
2025-01-10,04:41:05,CNR4148837,Success,CUS27976,Prime Plus,Shahibaug,Kankaria,6.12,3.17,,,,,,,148.13,6.4,4.41,4.76
2025-01-05,19:36:14,CNR1554683,Success,CUS13822,Prime Plus,Jamalpur,Judges Bunglow,4.22,2.67,,,,,,,91.61,4.72,3.72,3.68
2025-01-02,02:20:32,CNR9960964,Success,CUS66786,Prime Sedan,Ghatlodia,Kankaria,9.62,7.34,,,,,,,125.95,4.06,4.01,4.57
2025-01-09,02:29:41,CNR7939106,Success,CUS21849,Bike,Shahibaug,Ellis Bridge,8.62,4.46,,,,,,,149.4,9.96,3.51,3.6
2025-01-04,14:04:39,CNR3882368,Success,CUS71291,Auto,Manigar,Shahpur,4.65,6.55,,,,,,,82.14,5.41,4.22,3.5
2025-01-07,14:23:03,CNR7754239,Success,CUS41760,Prime Sedan,Sabarmati,Rakhial,7.28,2.29,,,,,,,116.85,7.79,4.73,3.81
2025-01-13,11:21:34,CNR7738738,Cancelled by Driver,CUS48531,Prime Plus,Thaltej,Satellite,,,,,1,Persol & Car related issues,,,102.4,3.97,,
2025-01-19,11:07:46,CNR8565142,Success,CUS51351,eBike,Vatva,Bopal,9.04,6.66,,,,,,,137.23,3.61,3.91,4
2025-01-21,06:52:52,CNR3042987,Success,CUS72424,Prime SUV,Paldi,Science City,8.14,5.25,,,,,,,134.55,8.97,4.78,3.57
2025-01-10,05:33:54,CNR5066931,Cancelled by Driver,CUS76192,Mini,Gurukul,Sabarmati,,,,,1,The customer was coughing/sick,,,93.44,2.59,,
2025-01-31,21:27:18,CNR7551357,Success,CUS33941,Bike,Nikol,Paldi,3.05,5.66,,,,,,,89.08,5.9,4.54,4.13
2025-01-15,10:48:05,CNR2940592,Cancelled by Driver,CUS29741,Prime Sedan,SG Highway,Vatva,,,,,1,The customer was coughing/sick,,,102.75,6.85,,
2025-01-18,14:45:14,CNR9273285,Success,CUS28295,Mini,Bopal,Sindhu Bhavan,2.76,7.26,,,,,,,335.88,18.66,4.6,3.82
2025-01-29,15:27:51,CNR4526307,Success,CUS25401,Mini,Kankaria,Bopal,7.29,7.43,,,,,,,205.95,13.73,4.91,3.81
2025-01-05,12:22:18,CNR6770376,Success,CUS75078,Bike,Sabarmati,CTM,8.32,2.05,,,,,,,271.26,15.07,4.4,4.54
2025-01-22,09:55:22,CNR9586781,Success,CUS43682,Prime Plus,Lambha,ranpura,7.49,6.3,,,,,,,216.45,14.43,3.65,4.58
2025-01-18,21:57:23,CNR4958827,Cancelled by Customer,CUS32535,Mini,roda,Bodakdev,,,1,Wrong Address,,,,,256.68,14.26,,
2025-01-05,02:47:25,CNR3631290,Cancelled by Driver,CUS43618,Bike,Khokhra,Ghatlodia,,,,,1,Persol & Car related issues,,,236.52,13.14,,
2025-01-18,20:13:18,CNR4634707,Success,CUS60542,Prime SUV,Vejalpur,Jodhpur,4.84,5.27,,,,,,,190.8,10.6,4.83,3.66
2025-01-14,05:44:07,CNR1187936,Success,CUS30615,Prime SUV,Vas,Vejalpur,5.15,4.58,,,,,,,261.15,17.41,4.53,4.99
2025-01-07,06:33:40,CNR3948699,Cancelled by Driver,CUS97274,Mini,Isanpur,Dariyapur,,,,,1,The customer was coughing/sick,,,117.22,5.02,,
2025-01-20,01:21:09,CNR8356954,Success,CUS40130,Prime SUV,Kalupur,Bapugar,6.51,7.21,,,,,,,103.05,6.87,4.23,3.54
2025-01-31,16:16:36,CNR9719265,Incomplete,CUS31052,Prime SUV,Sindhu Bhavan,Raipur,,,,,,,1,Customer Demand,119.79,1.61,,
2025-01-17,19:26:15,CNR3375392,Cancelled by Driver,CUS34979,Prime Plus,Kankaria,Satellite,,,,,1,The customer was coughing/sick,,,278.4,18.56,,
2025-01-31,00:04:54,CNR4034845,Success,CUS10088,eBike,roda,vrangpura,5.48,6.73,,,,,,,231.3,15.42,4.48,3.97
2025-01-02,23:35:32,CNR6000120,Incomplete,CUS17154,Prime Sedan,Thaltej,SG Highway,,,,,,,1,Other Issue,156.75,10.45,,
2025-01-01,00:20:54,CNR3808043,Success,CUS56819,Prime SUV,Satellite,Raipur,8.61,2.1,,,,,,,240.15,16.01,3.59,3.59
2025-01-14,23:38:52,CNR4081783,Success,CUS56796,Mini,Motera,Science City,2.17,2.37,,,,,,,238.95,15.93,4.08,3.88
2025-01-08,15:54:12,CNR9539753,Success,CUS56827,Mini,Paldi,Nikol,7.62,4.13,,,,,,,153.75,10.25,4.97,4.49
2025-01-24,03:30:32,CNR2605786,Success,CUS64112,eBike,Behrampura,Judges Bunglow,5.24,4.45,,,,,,,154.95,10.33,4.44,4.91
2025-01-04,21:14:16,CNR5299745,Cancelled by Customer,CUS96819,Bike,Gota,Paldi,,,1,Change of plans,,,,,139.36,3.89,,
2025-01-05,22:50:17,CNR1330703,Success,CUS19880,Bike,Ghatlodia,Satellite,2.44,3.07,,,,,,,315,17.5,4.54,4.06
2025-01-04,00:59:33,CNR5994022,Success,CUS17416,Prime Sedan,Science City,Paldi,3.49,6.75,,,,,,,97.74,1.33,4.08,4.59
2025-01-13,20:51:54,CNR2956058,Success,CUS40084,Prime Sedan,Ranip,Gota,5.52,7.79,,,,,,,89.37,5.5,4.04,3.66
2025-01-29,19:10:28,CNR6477110,Success,CUS73929,Prime SUV,Jamalpur,Gota,7.04,3.56,,,,,,,120,2.57,4.93,3.88
2025-01-30,16:11:25,CNR6809347,Success,CUS72612,Prime SUV,Science City,Vatva,3.49,3.66,,,,,,,155.25,10.35,4.94,3.66
2025-01-05,08:47:11,CNR2733735,Success,CUS39202,Mini,Vatva,Shahibaug,2.36,3.61,,,,,,,347.04,19.28,4.1,3.84
2025-01-02,18:53:59,CNR4428345,Success,CUS34768,Auto,Gurukul,Kankaria,6.1,7.75,,,,,,,292.2,19.48,4.03,3.95
2025-01-26,07:44:27,CNR7105504,Success,CUS86914,eBike,Lambha,Dani Limda,3.42,2.3,,,,,,,241.38,13.41,4.62,4.89
2025-01-17,15:26:20,CNR9198083,Incomplete,CUS17300,Prime SUV,rol,Sola,,,,,,,1,Other Issue,297.6,19.84,,
2025-01-06,03:40:25,CNR6181439,Success,CUS83512,Prime Plus,Vastrapur,Vatva,4.45,6.91,,,,,,,126.3,2.67,4.2,3.94
2025-01-26,20:56:31,CNR5351002,Success,CUS50325,Prime SUV,SG Highway,Sola,5.34,4.26,,,,,,,115.78,5.52,3.55,3.52
2025-01-30,23:00:19,CNR7828493,Success,CUS31057,Prime Plus,Memgar,Bopal,5.79,6.61,,,,,,,206.4,13.76,4.72,3.89
2025-01-03,19:13:05,CNR7966662,Success,CUS46767,Prime SUV,Raipur,Motera,7.33,4.24,,,,,,,128.4,8.56,4.5,4.7
2025-01-17,22:07:56,CNR3386064,Success,CUS43398,eBike,SG Highway,Rakhial,6.34,4.08,,,,,,,93.6,1.75,3.62,4.79
2025-01-23,14:23:20,CNR3858777,Cancelled by Driver,CUS20765,Auto,Kalupur,Ghatlodia,,,,,1,The customer was coughing/sick,,,106.26,2.62,,
2025-01-02,18:14:06,CNR1379351,Success,CUS94166,Auto,Lambha,Vastrapur,5.49,6.33,,,,,,,158.55,10.57,3.61,3.83
2025-01-15,20:33:15,CNR4695864,Success,CUS62636,Mini,Gota,Vejalpur,7.84,3.23,,,,,,,280.5,18.7,4.89,4.55
2025-01-23,03:10:54,CNR9269790,Success,CUS85458,Auto,Kankaria,Dariyapur,5.38,5.26,,,,,,,182.4,12.16,4.76,4.52
2025-01-07,21:26:43,CNR9527530,Incomplete,CUS65227,Auto,Gota,Lambha,,,,,,,1,Other Issue,102.15,6.81,,
2025-01-28,04:53:26,CNR8794459,Success,CUS66931,Auto,Memgar,Behrampura,5.39,5.98,,,,,,,275.55,18.37,3.73,4.15
2025-01-28,00:46:26,CNR7378113,Cancelled by Driver,CUS60178,Auto,Ellis Bridge,CTM,,,,,1,Customer related issue,,,226.2,15.08,,
2025-01-06,03:51:29,CNR4687756,Cancelled by Driver,CUS15624,Prime SUV,Gurukul,vrangpura,,,,,1,More than permitted people in there,,,132.85,1.21,,
2025-01-05,13:11:35,CNR8367595,Success,CUS18172,Mini,Ranip,Thaltej,6.31,7.2,,,,,,,301.32,16.74,4.08,3.53
2025-01-10,06:24:02,CNR7313255,Success,CUS49888,Prime SUV,Vastrapur,Sindhu Bhavan,5.43,6.78,,,,,,,122.31,2.64,3.98,3.77
2025-01-23,01:08:03,CNR3534187,Success,CUS10725,Prime Sedan,Jodhpur,Bopal,5.35,7.26,,,,,,,88.33,5.18,4.83,4.69
2025-01-13,22:37:47,CNR3477243,Incomplete,CUS24214,Prime Plus,Ambawadi,Sindhu Bhavan,,,,,,,1,Vehicle Breakdown,129.6,8.64,,
2025-01-21,06:37:46,CNR4651893,Success,CUS54303,Prime SUV,roda,Ghatlodia,7.98,2.28,,,,,,,261,17.4,4.61,4.53
2025-01-03,18:33:14,CNR1236976,Success,CUS72487,Prime Plus,Ellis Bridge,Kankaria,9.16,5.17,,,,,,,246.15,16.41,4.16,3.64
2025-01-10,22:41:15,CNR2213294,Success,CUS13305,Prime SUV,Jodhpur,Dani Limda,3.37,3.11,,,,,,,207.9,13.86,4.21,3.99
2025-01-03,12:18:56,CNR1824865,Cancelled by Driver,CUS34294,Bike,Bapugar,Ranip,,,,,1,The customer was coughing/sick,,,108.45,7.23,,
2025-01-23,18:51:18,CNR2490042,Incomplete,CUS54623,Bike,Jodhpur,Gurukul,,,,,,,1,Customer Demand,189.6,12.64,,
2025-01-14,13:50:18,CNR4560549,Cancelled by Driver,CUS40276,eBike,Bopal,Nikol,,,,,1,The customer was coughing/sick,,,222.6,14.84,,
2025-01-19,02:11:25,CNR2934454,Cancelled by Customer,CUS40357,Prime Sedan,Satellite,Dani Limda,,,1,Driver is not moving towards pickup location,,,,,201.24,11.18,,
